,payment_type_id,internet_service_type_id,customer_id,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type
2708,2,2,3855-ONCAR,1,Yes,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,Yes,No,1,Yes,78.9,299.75,No,Fiber optic,Mailed check
2709,1,2,3858-VOBET,1,Yes,Male,0,No,No,23,Yes,Yes,No,No,No,No,No,No,1,Yes,74.95,1710.45,Yes,Fiber optic,Electronic check
2710,3,2,3858-XHYJO,2,No,Female,0,Yes,No,40,Yes,Yes,Yes,No,Yes,No,Yes,Yes,2,No,105.75,4228.55,No,Fiber optic,Bank transfer (automatic)
2711,2,1,3859-CVCET,1,No,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,1,No,45.65,191.05,Yes,DSL,Mailed check
2712,4,1,3863-IUBJR,2,No,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,Yes,2,No,53.65,696.35,Yes,DSL,Credit card (automatic)
2713,1,1,3863-QSTYI,1,Yes,Male,0,No,No,59,Yes,No,No,No,Yes,Yes,Yes,No,1,Yes,64.65,3735.45,No,DSL,Electronic check
2714,2,2,3865-QBWSJ,1,Yes,Male,1,No,Yes,38,Yes,Yes,Yes,No,No,No,No,No,1,Yes,80.45,3162.65,No,Fiber optic,Mailed check
2715,3,2,3865-YIOTT,2,Yes,Male,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,No,Yes,Yes,2,Yes,106.1,7848.5,No,Fiber optic,Bank transfer (automatic)
2716,2,3,3865-ZFZIB,3,No,Male,0,No,No,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.65,358.15,No,None,Mailed check
2717,4,2,3865-ZYKAD,1,Yes,Male,1,Yes,No,69,Yes,Yes,Yes,Yes,No,No,No,No,1,Yes,84.9,5785.65,No,Fiber optic,Credit card (automatic)
2718,1,1,3866-MDTUB,1,Yes,Female,0,No,No,2,Yes,No,Yes,No,No,No,Yes,Yes,1,Yes,70.75,146.9,Yes,DSL,Electronic check
2719,1,2,3870-MQAMG,2,No,Female,0,Yes,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,No,110.35,5893.15,Yes,Fiber optic,Electronic check
2720,4,2,3870-SPZSI,3,Yes,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,113.05,7869.05,No,Fiber optic,Credit card (automatic)
2721,1,2,3871-IKPYH,1,No,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,1,No,69.1,69.1,Yes,Fiber optic,Electronic check
2722,4,1,3873-NFTGI,1,Yes,Male,0,No,No,14,Yes,Yes,No,Yes,No,No,No,No,1,Yes,55.5,767.55,No,DSL,Credit card (automatic)
2723,4,3,3873-WOSBC,3,No,Male,0,Yes,No,67,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,25.6,1784.9,No,None,Credit card (automatic)
2724,2,2,3874-EQOEP,1,No,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,1,No,95.0,655.5,Yes,Fiber optic,Mailed check
2725,1,1,3877-JRJIP,1,Yes,Male,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,1,Yes,59.85,59.85,Yes,DSL,Electronic check
2726,1,2,3878-AVSOQ,1,Yes,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,71.25,71.25,No,Fiber optic,Electronic check
2727,4,2,3882-IYOIJ,3,No,Female,0,Yes,Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,115.25,6758.45,No,Fiber optic,Credit card (automatic)
2728,1,2,3884-HCSWG,1,Yes,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,1,Yes,70.0,1144.5,Yes,Fiber optic,Electronic check
2729,3,1,3884-UEBXB,3,No,Female,0,Yes,Yes,67,No,No phone service,Yes,Yes,No,No,No,No,3,No,36.15,2434.45,No,DSL,Bank transfer (automatic)
2730,1,2,3886-CERTZ,2,Yes,Female,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,Yes,109.25,8109.8,Yes,Fiber optic,Electronic check
2731,4,3,3887-PBQAO,2,Yes,Female,0,Yes,Yes,45,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,25.9,1216.6,No,None,Credit card (automatic)
2732,3,1,3889-VWBID,3,No,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3,No,82.85,5776.45,No,DSL,Bank transfer (automatic)
2733,2,1,3890-RTCMS,1,Yes,Male,0,No,No,16,Yes,No,No,No,No,Yes,No,No,1,Yes,49.45,799,No,DSL,Mailed check
2734,2,1,3891-NLXJB,3,Yes,Male,0,No,No,37,No,No phone service,Yes,Yes,No,Yes,No,No,3,Yes,40.55,1390.85,No,DSL,Mailed check
2735,1,1,3891-PUQOD,1,No,Female,0,No,Yes,1,Yes,No,No,No,Yes,No,No,Yes,1,No,59.2,59.2,Yes,DSL,Electronic check
2736,4,2,3892-NXAZG,3,Yes,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,114.05,8289.2,No,Fiber optic,Credit card (automatic)
2737,3,1,3893-JRNFS,1,Yes,Male,0,No,No,68,No,No phone service,No,No,Yes,No,No,Yes,1,Yes,39.9,2796.35,No,DSL,Bank transfer (automatic)
2738,4,1,3896-RCYYE,1,Yes,Female,0,No,No,67,No,No phone service,No,No,Yes,Yes,Yes,Yes,1,Yes,53.4,3579.15,No,DSL,Credit card (automatic)
2739,2,3,3896-ZVNET,3,No,Female,0,Yes,Yes,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,24.7,571.75,No,None,Mailed check
2740,4,1,3898-BSJYF,2,No,Female,0,No,Yes,10,Yes,Yes,Yes,No,Yes,Yes,No,Yes,2,No,73.55,693.3,No,DSL,Credit card (automatic)
2741,1,2,3898-GUYTS,1,Yes,Female,1,No,No,45,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1,Yes,97.05,4385.05,No,Fiber optic,Electronic check
2742,2,3,3900-AQPHZ,1,No,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.9,19.9,Yes,None,Mailed check
2743,1,2,3902-FOIGH,1,Yes,Male,1,Yes,No,12,Yes,Yes,No,Yes,No,No,Yes,Yes,1,Yes,101.35,1218.55,Yes,Fiber optic,Electronic check
2744,2,1,3902-MIVLE,3,No,Male,0,Yes,Yes,63,Yes,Yes,Yes,No,Yes,Yes,No,Yes,3,No,75.7,4676.7,No,DSL,Mailed check
2745,1,2,3904-UKFRE,1,Yes,Male,0,No,No,4,Yes,Yes,Yes,No,No,No,No,No,1,Yes,80.1,336.15,No,Fiber optic,Electronic check
2746,1,2,3908-BLSYF,1,No,Female,0,No,No,6,Yes,No,No,No,Yes,No,No,Yes,1,No,83.9,497.55,Yes,Fiber optic,Electronic check
2747,1,1,3908-MKIMJ,3,Yes,Male,1,Yes,No,68,No,No phone service,Yes,Yes,Yes,No,No,No,3,Yes,41.95,2965.75,No,DSL,Electronic check
2748,3,3,3910-MRQOY,3,No,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.4,1496.45,No,None,Bank transfer (automatic)
2749,4,1,3911-RSNHI,3,Yes,Female,0,Yes,No,71,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,3,Yes,61.4,4310.35,No,DSL,Credit card (automatic)
2750,3,1,3913-FCUUW,3,Yes,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,Yes,70.45,5165.7,No,DSL,Bank transfer (automatic)
2751,2,3,3913-RDSJZ,3,No,Female,0,Yes,No,64,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,25.55,1714.95,No,None,Mailed check
2752,1,2,3914-FDRHP,1,No,Male,0,No,No,9,Yes,No,No,No,No,Yes,Yes,No,1,No,86.25,770.5,No,Fiber optic,Electronic check
2753,1,1,3915-ODIYG,2,Yes,Male,1,No,No,60,Yes,Yes,Yes,Yes,No,No,No,Yes,2,Yes,71.75,4374.55,No,DSL,Electronic check
2754,4,2,3916-NRPAP,1,No,Male,0,No,No,3,Yes,No,No,No,Yes,No,No,Yes,1,No,85.7,256.75,No,Fiber optic,Credit card (automatic)
2755,2,1,3920-HIHMQ,1,Yes,Female,0,No,Yes,26,Yes,Yes,No,No,No,No,No,No,1,Yes,49.5,1265.65,No,DSL,Mailed check
2756,1,2,3923-CSIHK,1,Yes,Female,1,Yes,No,50,Yes,No,No,No,No,No,No,No,1,Yes,71.05,3444.85,Yes,Fiber optic,Electronic check
2757,3,1,3926-CUQZX,1,Yes,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,45.1,45.1,Yes,DSL,Bank transfer (automatic)
2758,3,1,3926-YZVVX,2,No,Female,0,No,No,41,Yes,No,No,No,No,Yes,No,No,2,No,50.05,2029.05,No,DSL,Bank transfer (automatic)
2759,3,2,3927-NLNRY,2,Yes,Male,0,Yes,No,53,Yes,No,No,Yes,No,No,Yes,Yes,2,Yes,94.25,4867.95,Yes,Fiber optic,Bank transfer (automatic)
2760,2,3,3930-ZGWVE,1,No,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.75,19.75,No,None,Mailed check
2761,1,2,3932-CMDTD,2,Yes,Female,0,No,No,4,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,Yes,105.65,443.9,Yes,Fiber optic,Electronic check
2762,3,2,3932-IJWDZ,1,Yes,Male,0,No,No,45,Yes,Yes,No,No,Yes,Yes,Yes,Yes,1,Yes,103.65,4747.85,No,Fiber optic,Bank transfer (automatic)
2763,4,1,3933-DQPWX,3,No,Female,0,No,No,50,No,No phone service,No,Yes,Yes,Yes,No,No,3,No,39.7,1932.75,No,DSL,Credit card (automatic)
2764,1,2,3934-HXCFZ,1,Yes,Male,0,Yes,No,23,Yes,Yes,Yes,Yes,Yes,No,Yes,No,1,Yes,99.25,2186.4,Yes,Fiber optic,Electronic check
2765,2,3,3935-TBRZZ,2,No,Male,0,Yes,Yes,44,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,25.7,1110.5,No,None,Mailed check
2766,2,3,3936-QQFLL,1,No,Male,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.75,39.3,No,None,Mailed check
2767,4,1,3938-YFPXD,3,No,Male,0,No,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,No,84.3,5997.1,No,DSL,Credit card (automatic)
2768,4,1,3941-XTSKM,2,Yes,Male,0,Yes,Yes,42,No,No phone service,No,Yes,Yes,No,No,Yes,2,Yes,45.1,2049.05,No,DSL,Credit card (automatic)
2769,3,2,3943-KDREE,1,Yes,Female,0,No,No,26,Yes,Yes,No,No,No,No,No,No,1,Yes,74.95,1834.95,Yes,Fiber optic,Bank transfer (automatic)
2770,1,1,3945-GFWQL,1,Yes,Female,0,No,Yes,12,Yes,No,No,No,No,No,No,No,1,Yes,44.55,480.6,Yes,DSL,Electronic check
2771,4,2,3946-JEWRQ,2,Yes,Male,0,Yes,No,47,Yes,Yes,No,No,No,No,Yes,Yes,2,Yes,95.2,4563,No,Fiber optic,Credit card (automatic)
2772,2,1,3946-MHCZW,1,No,Male,0,No,No,1,Yes,No,No,No,Yes,No,No,No,1,No,50.9,50.9,Yes,DSL,Mailed check
2773,2,1,3948-FVVRP,1,No,Male,0,Yes,Yes,9,Yes,No,No,Yes,No,Yes,No,No,1,No,54.8,452.8,No,DSL,Mailed check
2774,3,1,3948-KXDUF,3,No,Male,0,No,No,66,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,No,68.75,4447.55,No,DSL,Bank transfer (automatic)
2775,3,1,3948-XHGNA,1,Yes,Male,0,No,No,24,Yes,No,Yes,No,No,No,No,No,1,Yes,49.55,1210.4,Yes,DSL,Bank transfer (automatic)
2776,2,1,3950-VPYJB,2,No,Male,0,Yes,Yes,57,Yes,No,Yes,Yes,No,Yes,No,No,2,No,59.6,3509.4,No,DSL,Mailed check
2777,1,2,3951-NJCVI,1,Yes,Female,1,Yes,No,42,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,95.05,3944.5,No,Fiber optic,Electronic check
2778,1,2,3955-JBZZM,1,No,Male,0,No,No,20,Yes,No,No,No,No,No,Yes,No,1,No,78.8,1641.3,No,Fiber optic,Electronic check
2779,3,2,3956-CJUST,1,Yes,Female,1,No,No,23,Yes,No,Yes,No,No,No,No,No,1,Yes,75.4,1643.55,No,Fiber optic,Bank transfer (automatic)
2780,1,2,3956-MGXOG,1,Yes,Female,0,No,No,28,Yes,No,No,No,No,No,No,Yes,1,Yes,80.6,2244.95,No,Fiber optic,Electronic check
2781,3,1,3957-HHLMR,2,No,Female,0,Yes,Yes,70,Yes,Yes,Yes,No,No,No,No,Yes,2,No,65.2,4543.15,No,DSL,Bank transfer (automatic)
2782,1,2,3957-LXOLK,1,Yes,Female,1,No,No,28,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,106.15,3152.5,Yes,Fiber optic,Electronic check
2783,4,3,3957-SQXML,3,No,Female,0,Yes,Yes,34,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,24.95,894.3,No,None,Credit card (automatic)
2784,3,1,3961-SXAXY,1,Yes,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,1,Yes,44.05,44.05,No,DSL,Bank transfer (automatic)
2785,3,2,3963-RYFNS,3,Yes,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,116.45,8013.55,No,Fiber optic,Bank transfer (automatic)
2786,2,2,3966-HRMZA,1,No,Female,1,No,No,3,Yes,No,No,No,Yes,No,No,No,1,No,75.05,202.9,No,Fiber optic,Mailed check
2787,4,1,3967-KXAPS,3,No,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,No,92.3,6719.9,No,DSL,Credit card (automatic)
2788,2,3,3967-VQOGC,3,Yes,Female,0,Yes,Yes,67,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,24.9,1680.25,No,None,Mailed check
2789,1,2,3969-GYXEL,1,No,Female,0,No,No,11,Yes,No,Yes,No,No,No,No,No,1,No,76.4,838.7,No,Fiber optic,Electronic check
2790,4,1,3969-JQABI,1,Yes,Female,0,Yes,No,58,Yes,No,Yes,Yes,No,No,Yes,No,1,Yes,65.25,3791.6,No,DSL,Credit card (automatic)
2791,4,3,3970-XGJDU,3,Yes,Female,0,No,No,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,19.2,1123.65,No,None,Credit card (automatic)
2792,4,3,3973-SKMLN,3,Yes,Male,0,No,No,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,19.9,1355.1,No,None,Credit card (automatic)
2793,4,2,3976-BWUCK,1,Yes,Female,0,Yes,No,30,Yes,Yes,No,Yes,No,Yes,Yes,No,1,Yes,94.1,2804.45,Yes,Fiber optic,Credit card (automatic)
2794,3,3,3976-HXHCE,3,No,Male,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.3,1414.8,No,None,Bank transfer (automatic)
2795,2,3,3976-NLDEZ,1,No,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.6,20.6,No,None,Mailed check
2796,2,3,3977-QCRSL,1,No,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.15,117.95,No,None,Mailed check
2797,4,3,3978-YNKDD,3,No,Male,0,No,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,20.85,467.5,No,None,Credit card (automatic)
2798,3,3,3981-QSVQI,1,Yes,Male,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,19.7,168.9,No,None,Bank transfer (automatic)
2799,1,2,3982-DQLUS,1,Yes,Male,1,Yes,Yes,65,Yes,Yes,Yes,Yes,No,No,No,No,1,Yes,85.75,5688.45,No,Fiber optic,Electronic check
2800,4,3,3982-JGSFD,2,Yes,Male,0,No,No,36,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,20.35,695.85,No,None,Credit card (automatic)
2801,1,1,3982-XWFZQ,1,Yes,Female,0,Yes,No,42,Yes,Yes,No,No,No,No,No,No,1,Yes,50.25,2203.65,Yes,DSL,Electronic check
2802,2,3,3985-HOYPM,2,No,Male,0,No,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,19.4,525.55,No,None,Mailed check
2803,1,2,3987-KQDDU,1,No,Male,0,No,No,9,Yes,No,Yes,No,No,No,No,No,1,No,75.6,661.55,No,Fiber optic,Electronic check
2804,1,2,3988-RQIXO,1,Yes,Female,1,No,No,1,Yes,No,No,No,No,No,Yes,Yes,1,Yes,91.3,91.3,Yes,Fiber optic,Electronic check
2805,1,2,3990-QYKBE,1,Yes,Male,1,Yes,No,37,Yes,Yes,No,No,No,No,Yes,Yes,1,Yes,92.5,3473.4,Yes,Fiber optic,Electronic check
2806,4,2,3992-YWPKO,1,Yes,Female,0,No,No,6,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Yes,109.9,669.45,Yes,Fiber optic,Credit card (automatic)
2807,1,1,3995-WFCSM,1,No,Female,0,No,No,2,Yes,No,No,No,Yes,No,No,Yes,1,No,60.85,111.4,No,DSL,Electronic check
2808,4,3,3996-ZNWYK,3,No,Male,1,Yes,Yes,71,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,No,19.8,1388.45,No,None,Credit card (automatic)
2809,1,2,3999-QGRJH,1,Yes,Male,1,No,No,8,Yes,No,No,No,No,No,No,No,1,Yes,69.7,560.85,Yes,Fiber optic,Electronic check
2810,1,1,3999-WRNGR,1,Yes,Female,0,Yes,Yes,60,No,No phone service,No,Yes,No,No,Yes,Yes,1,Yes,49.75,3069.45,No,DSL,Electronic check
2811,4,1,4000-VGMQP,2,No,Male,0,Yes,Yes,38,Yes,Yes,No,Yes,Yes,No,Yes,Yes,2,No,78.95,2862.55,No,DSL,Credit card (automatic)
2812,1,2,4001-TSBTV,1,Yes,Female,0,Yes,Yes,58,Yes,No,No,Yes,Yes,No,Yes,No,1,Yes,91.55,5511.65,No,Fiber optic,Electronic check
2813,3,1,4002-BQWPQ,1,No,Male,0,No,No,25,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,No,81.75,2028.8,No,DSL,Bank transfer (automatic)
2814,4,1,4003-FUSHP,1,Yes,Male,0,No,No,19,Yes,No,No,No,No,Yes,Yes,No,1,Yes,61.55,1093.2,No,DSL,Credit card (automatic)
2815,1,1,4003-OCTMP,2,Yes,Female,0,Yes,No,31,Yes,No,Yes,No,No,Yes,No,Yes,2,Yes,64.0,1910.75,No,DSL,Electronic check
2816,3,1,4006-HKYHO,3,Yes,Male,0,No,No,63,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,86.7,5309.5,No,DSL,Bank transfer (automatic)
2817,1,2,4007-NHVHI,1,Yes,Female,1,No,No,56,Yes,Yes,Yes,Yes,No,No,No,Yes,1,Yes,96.85,5219.65,No,Fiber optic,Electronic check
2818,1,2,4009-ALQFH,1,Yes,Female,0,No,No,25,Yes,No,No,Yes,Yes,No,Yes,Yes,1,Yes,99.5,2369.05,Yes,Fiber optic,Electronic check
2819,4,2,4010-YLMVT,1,Yes,Female,0,No,No,56,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1,Yes,106.6,5893.95,No,Fiber optic,Credit card (automatic)
2820,2,1,4011-ARPHK,1,No,Male,0,No,No,27,Yes,No,Yes,No,No,No,No,No,1,No,50.35,1411.35,No,DSL,Mailed check
2821,2,1,4012-YCFAI,3,Yes,Male,0,Yes,No,60,Yes,No,Yes,Yes,No,Yes,No,No,3,Yes,61.35,3766.2,No,DSL,Mailed check
2822,1,1,4012-ZTHBR,1,Yes,Female,0,Yes,Yes,21,Yes,No,No,No,No,No,No,No,1,Yes,44.95,926.25,No,DSL,Electronic check
2823,2,3,4013-GUXND,1,No,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.8,20.8,No,None,Mailed check
2824,1,2,4013-TLDHQ,1,Yes,Male,0,No,No,19,Yes,No,No,Yes,Yes,No,No,No,1,Yes,78.25,1490.95,Yes,Fiber optic,Electronic check
2825,1,1,4013-UBXWQ,1,Yes,Female,0,No,No,7,Yes,Yes,No,No,No,Yes,Yes,Yes,1,Yes,74.65,521.1,Yes,DSL,Electronic check
2826,1,2,4016-BJKTZ,3,No,Female,0,No,No,25,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,No,108.9,2809.05,No,Fiber optic,Electronic check
2827,4,3,4018-KJYUY,1,No,Male,0,No,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.15,432.5,No,None,Credit card (automatic)
2828,2,3,4018-PPNDW,3,Yes,Female,0,Yes,Yes,61,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,3,Yes,24.1,1551.6,No,None,Mailed check
2829,4,3,4020-KIUDI,1,No,Male,0,Yes,Yes,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,19.85,138.85,No,None,Credit card (automatic)
2830,1,2,4021-RQSNY,1,Yes,Male,1,Yes,No,29,Yes,Yes,No,No,Yes,No,Yes,Yes,1,Yes,98.5,3004.15,Yes,Fiber optic,Electronic check
2831,4,1,4023-RTIQM,2,Yes,Female,1,Yes,No,31,No,No phone service,Yes,Yes,Yes,No,No,Yes,2,Yes,50.4,1580.1,No,DSL,Credit card (automatic)
2832,3,2,4024-CSNBY,3,Yes,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,3,Yes,94.25,6849.75,No,Fiber optic,Bank transfer (automatic)
2833,2,1,4026-SKKHW,1,Yes,Male,0,No,No,3,Yes,No,No,No,No,Yes,No,No,1,Yes,50.25,152.3,No,DSL,Mailed check
2834,2,2,4029-HPFVY,1,Yes,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,1,Yes,70.3,220.4,No,Fiber optic,Mailed check
2835,1,1,4030-VPZBD,1,Yes,Female,0,No,No,2,No,No phone service,No,No,No,Yes,No,No,1,Yes,30.9,59.05,Yes,DSL,Electronic check
2836,4,1,4032-RMHCI,2,No,Female,0,Yes,Yes,41,No,No phone service,Yes,No,Yes,No,No,No,2,No,35.4,1412.4,No,DSL,Credit card (automatic)
2837,1,2,4039-HEUNW,1,Yes,Male,1,Yes,No,36,Yes,Yes,No,Yes,No,No,Yes,Yes,1,Yes,96.5,3436.1,Yes,Fiber optic,Electronic check
2838,2,1,4039-PIMHX,3,No,Male,1,Yes,No,49,Yes,No,No,Yes,No,No,No,No,3,No,49.8,2398.4,No,DSL,Mailed check
2839,1,2,4043-MKDTV,3,Yes,Male,0,Yes,No,71,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3,Yes,105.25,7291.75,No,Fiber optic,Electronic check
2840,3,2,4049-ZPALD,3,Yes,Female,0,Yes,No,64,Yes,No,Yes,No,Yes,No,Yes,Yes,3,Yes,99.0,6375.8,No,Fiber optic,Bank transfer (automatic)
2841,2,3,4054-CUMIA,1,Yes,Female,0,Yes,Yes,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,20.25,401.95,No,None,Mailed check
2842,2,2,4056-QHXHZ,3,No,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,No,107.45,7576.7,No,Fiber optic,Mailed check
2843,3,2,4057-FKCZK,3,No,Male,0,Yes,Yes,58,Yes,Yes,No,No,No,No,Yes,No,3,No,82.5,4828.05,No,Fiber optic,Bank transfer (automatic)
2844,3,2,4059-IIEBK,1,Yes,Female,0,No,No,7,Yes,Yes,No,Yes,No,No,No,No,1,Yes,78.55,522.95,No,Fiber optic,Bank transfer (automatic)
2845,1,2,4060-LDNLU,1,No,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,1,No,96.2,639.7,No,Fiber optic,Electronic check
2846,2,1,4061-UKJWL,1,No,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,1,No,45.45,141.7,No,DSL,Mailed check
2847,1,2,4062-HBMOS,1,Yes,Male,0,No,No,52,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,Yes,103.05,5364.8,No,Fiber optic,Electronic check
2848,3,3,4063-EIKNQ,1,No,Male,0,Yes,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.95,267.35,No,None,Bank transfer (automatic)
2849,1,1,4065-JJAVA,1,No,Female,0,No,No,1,Yes,No,No,Yes,No,No,No,No,1,No,49.5,49.5,No,DSL,Electronic check
2850,3,2,4067-HLYQI,1,Yes,Female,0,No,No,33,Yes,No,No,No,No,No,No,No,1,Yes,70.4,2406.1,No,Fiber optic,Bank transfer (automatic)
2851,3,2,4070-OKWVH,1,No,Female,0,Yes,No,52,Yes,Yes,No,Yes,Yes,No,Yes,No,1,No,94.6,5025.8,No,Fiber optic,Bank transfer (automatic)
2852,4,1,4072-IPYLT,1,No,Female,0,Yes,Yes,36,Yes,No,Yes,No,No,No,No,No,1,No,51.05,1815,No,DSL,Credit card (automatic)
2853,2,1,4074-SJFFA,1,Yes,Female,0,No,No,1,Yes,No,No,No,No,No,No,Yes,1,Yes,54.75,54.75,Yes,DSL,Mailed check
2854,1,2,4075-JFPGR,2,Yes,Female,0,Yes,No,51,Yes,No,Yes,Yes,Yes,No,Yes,No,2,Yes,93.5,4619.55,No,Fiber optic,Electronic check
2855,2,1,4075-WKNIU,3,No,Female,0,Yes,Yes,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,3,No,73.35, ,No,DSL,Mailed check
2856,1,2,4077-CROMM,1,Yes,Female,0,Yes,Yes,31,Yes,Yes,No,No,Yes,Yes,Yes,Yes,1,Yes,104.2,3243.45,Yes,Fiber optic,Electronic check
2857,3,1,4077-HWUYD,3,Yes,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,87.55,6463.15,No,DSL,Bank transfer (automatic)
2858,1,2,4078-SAYYN,1,Yes,Female,0,No,No,11,Yes,Yes,No,No,Yes,No,Yes,Yes,1,Yes,100.75,1129.75,Yes,Fiber optic,Electronic check
2859,2,3,4079-ULGFR,1,No,Male,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,20.0,275.7,No,None,Mailed check
2860,1,1,4079-VTGLK,3,No,Male,1,Yes,No,30,Yes,Yes,No,No,Yes,No,Yes,Yes,3,No,74.85,2181.75,No,DSL,Electronic check
2861,3,1,4079-WWQQQ,3,Yes,Male,0,No,No,72,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,65.55,4807.45,No,DSL,Bank transfer (automatic)
2862,1,1,4080-IIARD,1,Yes,Female,0,Yes,No,13,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1,Yes,76.2,981.45,No,DSL,Electronic check
